Airl.Desig,FltNo,ArrDep,Date LT,Time LT,ORIGDEST,PREVNEXT,Serv.type,ICAO ActType,IATA ActType,Seats,Season
AD,4392,D,23-Aug-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,24-Aug-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,25-Aug-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,26-Aug-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,27-Aug-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,28-Aug-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,29-Aug-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,30-Aug-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,31-Aug-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,01-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,02-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,03-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,04-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,05-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,06-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,07-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,08-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,09-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,10-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,11-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,12-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,13-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,14-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,15-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,16-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,17-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,18-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,19-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,20-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,21-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,22-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,23-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,24-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,25-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,26-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,27-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,28-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,29-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,30-Sep-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,01-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,02-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,03-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,04-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,05-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,06-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,07-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,08-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,09-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,10-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,11-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,12-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,13-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,14-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,15-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,16-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,17-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,18-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,19-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,20-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,21-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,22-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,23-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,24-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4392,D,25-Oct-2025,1355,SJP,SJP,J,AT72,AT7,70,S25
AD,4393,A,30-Mar-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,31-Mar-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,01-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,02-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,03-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,04-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,05-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,06-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,07-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,08-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,09-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,10-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,11-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,12-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,13-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,14-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,15-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,16-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,17-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,18-Apr-2025,0720,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,19-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,20-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,21-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,22-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,23-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,24-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,25-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
AD,4393,A,26-Apr-2025,0655,UDI,UDI,J,AT72,AT7,70,S25
